Customer Id,Customer_Name,Customer Segment,Total_Sales,Total_Profit,Order_Count,Cluster,Customer_Value_Tier
289,Diana Richards,Corporate,4066.54,458.39,21,2,Tier 1: Champions (High Value)
290,Mary Garza,Consumer,4684.43,445.55999999999995,26,2,Tier 1: Champions (High Value)
291,John Smith,Corporate,6029.4800000000005,-26.009999999999962,22,0,Tier 4: Value Eroding / High Risk
293,Christopher Prince,Corporate,2469.7200000000003,-91.71999999999991,10,0,Tier 4: Value Eroding / High Risk
294,Mary Smith,Consumer,1659.8200000000002,-110.66999999999999,8,1,Tier 3: Low Margin/Volume Drivers
295,Julie Tanner,Home Office,1489.8700000000001,-255.33000000000004,6,1,Tier 3: Low Margin/Volume Drivers
296,Mary Mullen,Corporate,4559.400000000001,681.94,23,2,Tier 1: Champions (High Value)
297,Catherine Smith,Corporate,3169.57,595.69,17,3,Tier 2: Core Accounts (Stable Value)
298,Mary Logan,Corporate,1089.88,380.32,5,3,Tier 2: Core Accounts (Stable Value)
299,Katherine Smith,Consumer,1039.8600000000001,13.64,5,1,Tier 3: Low Margin/Volume Drivers
300,Mary Key,Consumer,3638.46,512.73,19,3,Tier 2: Core Accounts (Stable Value)
301,Arthur Smith,Home Office,1139.8700000000001,279.69,7,1,Tier 3: Low Margin/Volume Drivers
302,Mary Nguyen,Corporate,199.92,-133.4,1,1,Tier 3: Low Margin/Volume Drivers
303,Thomas Rowe,Consumer,2879.61,338.21000000000004,11,3,Tier 2: Core Accounts (Stable Value)
304,Christopher Smith,Home Office,1469.8000000000002,-649.99,8,0,Tier 4: Value Eroding / High Risk
305,Mary Lawrence,Consumer,3289.77,118.57999999999996,15,3,Tier 2: Core Accounts (Stable Value)
306,Alan Boyle,Home Office,2165.7000000000003,498.48,9,3,Tier 2: Core Accounts (Stable Value)
307,Mary Smith,Consumer,1261.79,468.55,7,3,Tier 2: Core Accounts (Stable Value)
308,Alan Berger,Home Office,4609.5,820.83,23,2,Tier 1: Champions (High Value)
309,Phillip Smith,Corporate,1559.83,-36.06999999999999,8,1,Tier 3: Low Margin/Volume Drivers
310,Mary Fox,Corporate,1639.76,518.97,9,3,Tier 2: Core Accounts (Stable Value)
311,Michael Townsend,Home Office,3314.8,412.58,15,3,Tier 2: Core Accounts (Stable Value)
312,Jack Smith,Consumer,3106.71,-679.08,14,0,Tier 4: Value Eroding / High Risk
313,Mary Stark,Consumer,1868.8,364.77,11,3,Tier 2: Core Accounts (Stable Value)
314,Maria Smith,Consumer,3909.56,322.01,19,3,Tier 2: Core Accounts (Stable Value)
315,Danielle Hampton,Home Office,3304.55,860.68,15,2,Tier 1: Champions (High Value)
316,Mary Smith,Consumer,2549.66,735.26,15,3,Tier 2: Core Accounts (Stable Value)
317,Deborah Salazar,Consumer,3369.61,911.5799999999999,14,2,Tier 1: Champions (High Value)
318,Samantha Smith,Consumer,3464.66,-784.87,15,0,Tier 4: Value Eroding / High Risk
319,Arthur Brown,Corporate,3409.6400000000003,562.12,17,3,Tier 2: Core Accounts (Stable Value)
320,Mary Brooks,Consumer,1966.74,429.45,13,3,Tier 2: Core Accounts (Stable Value)
321,David Smith,Consumer,4397.46,735.18,22,2,Tier 1: Champions (High Value)
322,Barbara Kemp,Consumer,669.9300000000001,-288.6,4,1,Tier 3: Low Margin/Volume Drivers
323,Joshua Smith,Consumer,1413.77,145.76,8,1,Tier 3: Low Margin/Volume Drivers
324,Jean Clay,Corporate,3284.7200000000003,690.84,15,2,Tier 1: Champions (High Value)
325,Mary Smith,Corporate,1999.7800000000002,-450.31,9,0,Tier 4: Value Eroding / High Risk
326,Shirley Stafford,Consumer,4939.49,1224.07,25,2,Tier 1: Champions (High Value)
327,Mary Smith,Consumer,3599.4700000000003,-150.76000000000005,18,0,Tier 4: Value Eroding / High Risk
328,William Morrison,Consumer,3489.63,422.27,16,3,Tier 2: Core Accounts (Stable Value)
329,Samantha Higgins,Consumer,4793.41,361.9,26,2,Tier 1: Champions (High Value)
330,Mary Smith,Corporate,2309.78,517.16,13,3,Tier 2: Core Accounts (Stable Value)
331,Alexander Russell,Home Office,3439.54,327.13,20,3,Tier 2: Core Accounts (Stable Value)
332,Mary Smith,Consumer,2189.63,334.59,12,3,Tier 2: Core Accounts (Stable Value)
333,Elizabeth Ferguson,Consumer,2239.7400000000002,229.18,8,3,Tier 2: Core Accounts (Stable Value)
334,Kathleen Oconnor,Consumer,1774.75,169.23000000000002,13,3,Tier 2: Core Accounts (Stable Value)
335,Mary Smith,Consumer,4924.4800000000005,1056.8,24,2,Tier 1: Champions (High Value)
336,Ruth Armstrong,Consumer,2989.7000000000003,589.31,20,3,Tier 2: Core Accounts (Stable Value)
337,Mary Neal,Corporate,2089.79,684.58,10,3,Tier 2: Core Accounts (Stable Value)
338,Ryan Smith,Consumer,1909.79,380.77,9,3,Tier 2: Core Accounts (Stable Value)
340,Theresa Wiggins,Consumer,899.79,-317.73,6,1,Tier 3: Low Margin/Volume Drivers
341,Mary Smith,Consumer,7516.02,1329.04,37,2,Tier 1: Champions (High Value)
342,Jerry Jackson,Home Office,4329.5,922.61,21,2,Tier 1: Champions (High Value)
343,Douglas Joseph,Corporate,3654.66,-918.2900000000001,17,0,Tier 4: Value Eroding / High Risk
344,Mary Smith,Consumer,2229.7400000000002,39.67,12,3,Tier 2: Core Accounts (Stable Value)
345,John Howard,Corporate,2619.73,889.0,11,2,Tier 1: Champions (High Value)
346,Edward Stephens,Consumer,1229.81,274.37,6,3,Tier 2: Core Accounts (Stable Value)
347,Bryan Marsh,Home Office,2347.63,302.53,12,3,Tier 2: Core Accounts (Stable Value)
348,Mary Smith,Home Office,2294.63,-333.28,13,0,Tier 4: Value Eroding / High Risk
349,Aaron Berger,Consumer,2449.6800000000003,693.35,11,3,Tier 2: Core Accounts (Stable Value)
350,Mary Smith,Consumer,1759.69,143.40999999999997,10,3,Tier 2: Core Accounts (Stable Value)
351,John Singh,Corporate,4269.51,275.73,23,3,Tier 2: Core Accounts (Stable Value)
352,Gregory Smith,Home Office,1681.81,420.8,10,3,Tier 2: Core Accounts (Stable Value)
353,Mary Smith,Home Office,2619.82,365.37,13,3,Tier 2: Core Accounts (Stable Value)
354,Edward Peterson,Home Office,4693.51,725.46,25,2,Tier 1: Champions (High Value)
355,Katherine Barker,Consumer,1859.82,-254.71,8,0,Tier 4: Value Eroding / High Risk
356,Roger Smith,Consumer,2999.4900000000002,-387.61,15,0,Tier 4: Value Eroding / High Risk
357,Mary King,Home Office,2425.7200000000003,334.46000000000004,14,3,Tier 2: Core Accounts (Stable Value)
358,Megan Lynch,Consumer,2549.81,235.78000000000003,12,3,Tier 2: Core Accounts (Stable Value)
359,Mary Pena,Consumer,4269.55,112.42000000000003,18,3,Tier 2: Core Accounts (Stable Value)
361,Alexander Shaw,Consumer,2279.81,-339.39,16,0,Tier 4: Value Eroding / High Risk
362,Mary Smith,Corporate,1079.92,41.06000000000001,5,1,Tier 3: Low Margin/Volume Drivers
363,Jennifer Obrien,Consumer,3364.55,147.12,17,3,Tier 2: Core Accounts (Stable Value)
364,Jason Mcmahon,Home Office,5304.400000000001,421.55999999999995,27,2,Tier 1: Champions (High Value)
365,Shirley Smith,Consumer,1179.8600000000001,-175.70999999999998,6,1,Tier 3: Low Margin/Volume Drivers
366,Larry Williamson,Corporate,2539.67,286.22,12,3,Tier 2: Core Accounts (Stable Value)
367,Mary Smith,Corporate,1179.78,255.45,5,1,Tier 3: Low Margin/Volume Drivers
368,Pamela Flores,Corporate,4094.5600000000004,179.48,20,3,Tier 2: Core Accounts (Stable Value)
369,Madison Sheppard,Corporate,3339.71,188.99999999999997,18,3,Tier 2: Core Accounts (Stable Value)
370,Mary Smith,Consumer,2569.7000000000003,514.3199999999999,13,3,Tier 2: Core Accounts (Stable Value)
371,Adam Marquez,Corporate,4919.7300000000005,81.06000000000003,18,3,Tier 2: Core Accounts (Stable Value)
372,Mary Smith,Home Office,1609.83,1.1400000000000254,7,1,Tier 3: Low Margin/Volume Drivers
373,George Sandoval,Consumer,5257.54,846.94,25,2,Tier 1: Champions (High Value)
374,Mary Camacho,Home Office,2024.75,321.6,11,3,Tier 2: Core Accounts (Stable Value)
375,Mark Smith,Home Office,2390.65,612.3199999999999,15,3,Tier 2: Core Accounts (Stable Value)
376,Grace Sanchez,Home Office,4447.47,-137.04000000000002,23,0,Tier 4: Value Eroding / High Risk
377,Mary Smith,Consumer,4473.4400000000005,1038.66,23,2,Tier 1: Champions (High Value)
378,John Stewart,Home Office,2829.7200000000003,154.99,11,3,Tier 2: Core Accounts (Stable Value)
379,David Briggs,Home Office,3209.59,820.2,16,2,Tier 1: Champions (High Value)
380,Linda Smith,Corporate,1943.71,147.04000000000002,12,3,Tier 2: Core Accounts (Stable Value)
381,Katherine Moore,Consumer,2129.76,636.87,10,3,Tier 2: Core Accounts (Stable Value)
382,Mary Lane,Consumer,4139.64,-537.9399999999999,13,0,Tier 4: Value Eroding / High Risk
383,Evelyn Smith,Corporate,4339.53,968.41,22,2,Tier 1: Champions (High Value)
384,Mildred Cunningham,Consumer,3644.7400000000002,618.62,19,2,Tier 1: Champions (High Value)
385,Mary Smith,Consumer,729.9200000000001,-0.799999999999983,3,1,Tier 3: Low Margin/Volume Drivers
386,Janet Wallace,Consumer,1077.84,384.67,8,3,Tier 2: Core Accounts (Stable Value)
387,Mary Levy,Consumer,3369.34,-420.66999999999996,21,0,Tier 4: Value Eroding / High Risk
388,Robert Smith,Consumer,5309.49,721.26,23,2,Tier 1: Champions (High Value)
389,Angela Sanford,Consumer,999.7900000000001,290.49,6,1,Tier 3: Low Margin/Volume Drivers
390,Mary Smith,Home Office,2499.88,300.90999999999997,12,3,Tier 2: Core Accounts (Stable Value)
391,Gloria Greene,Consumer,3302.67,511.51,19,3,Tier 2: Core Accounts (Stable Value)
392,Beverly Hanson,Consumer,1059.88,108.84,6,1,Tier 3: Low Margin/Volume Drivers
393,Mary Chambers,Corporate,1639.79,419.62,11,3,Tier 2: Core Accounts (Stable Value)
394,David Smith,Consumer,3175.4300000000003,-417.6700000000001,16,0,Tier 4: Value Eroding / High Risk
395,Edward Castro,Home Office,349.95,-229.57999999999998,3,1,Tier 3: Low Margin/Volume Drivers
396,Deborah Smith,Consumer,5049.26,1072.16,25,2,Tier 1: Champions (High Value)
397,Mary Delgado,Consumer,2284.73,687.4,14,3,Tier 2: Core Accounts (Stable Value)
398,Teresa Smith,Corporate,2179.87,-171.07,11,0,Tier 4: Value Eroding / High Risk
399,Mary Perez,Consumer,979.87,70.51,4,1,Tier 3: Low Margin/Volume Drivers
400,Matthew Vaughan,Corporate,3246.6800000000003,503.64,16,3,Tier 2: Core Accounts (Stable Value)
401,Bobby Smith,Consumer,579.95,184.93,4,1,Tier 3: Low Margin/Volume Drivers
402,Mary Brooks,Consumer,249.89999999999998,80.83,2,1,Tier 3: Low Margin/Volume Drivers
403,Nancy Fox,Consumer,1929.8200000000002,391.73,9,3,Tier 2: Core Accounts (Stable Value)
404,Mary Adkins,Consumer,2148.6800000000003,-120.85999999999999,17,0,Tier 4: Value Eroding / High Risk
405,Kathleen Smith,Corporate,1619.67,595.6999999999999,7,3,Tier 2: Core Accounts (Stable Value)
406,Grace Patel,Corporate,2309.73,264.78,13,3,Tier 2: Core Accounts (Stable Value)
407,Mary Fischer,Consumer,3349.62,432.58,15,3,Tier 2: Core Accounts (Stable Value)
408,Elizabeth Raymond,Consumer,5039.53,489.31999999999994,25,2,Tier 1: Champions (High Value)
409,Kevin Smith,Consumer,2179.69,15.580000000000005,13,3,Tier 2: Core Accounts (Stable Value)
410,Jack Moore,Consumer,3490.43,-399.4200000000001,17,0,Tier 4: Value Eroding / High Risk
411,Mary Smith,Consumer,3239.6,100.5,12,3,Tier 2: Core Accounts (Stable Value)
412,Cynthia Crawford,Home Office,1740.77,52.62000000000002,9,1,Tier 3: Low Margin/Volume Drivers
413,Mary Gordon,Corporate,669.9200000000001,180.56,3,1,Tier 3: Low Margin/Volume Drivers
415,Mary Allen,Corporate,3081.73,353.14,13,3,Tier 2: Core Accounts (Stable Value)
416,Rachel Dunn,Consumer,2729.76,326.95,14,3,Tier 2: Core Accounts (Stable Value)
417,Teresa Smith,Corporate,859.9000000000001,217.10999999999999,6,1,Tier 3: Low Margin/Volume Drivers
418,Mary Jackson,Consumer,1519.78,445.88,9,3,Tier 2: Core Accounts (Stable Value)
419,James Smith,Consumer,2463.61,436.53,16,3,Tier 2: Core Accounts (Stable Value)
420,Jose Wright,Consumer,3779.7200000000003,731.89,16,2,Tier 1: Champions (High Value)
421,Mary Smith,Consumer,1219.87,48.93999999999998,6,1,Tier 3: Low Margin/Volume Drivers
422,Deborah Moore,Consumer,2489.78,-402.32,11,0,Tier 4: Value Eroding / High Risk
423,Mary Weber,Consumer,1299.81,-101.99000000000001,8,1,Tier 3: Low Margin/Volume Drivers
424,Stephen Douglas,Consumer,3739.51,797.31,21,2,Tier 1: Champions (High Value)
425,Mary Sexton,Consumer,3017.63,514.34,18,3,Tier 2: Core Accounts (Stable Value)
426,Susan Smith,Home Office,1999.8,-167.54000000000002,11,0,Tier 4: Value Eroding / High Risk
427,Paul Brown,Corporate,2829.61,443.75,12,3,Tier 2: Core Accounts (Stable Value)
428,Andrew Smith,Consumer,2421.75,493.51,10,3,Tier 2: Core Accounts (Stable Value)
429,Mary Salazar,Consumer,2426.71,-343.3,12,0,Tier 4: Value Eroding / High Risk
430,Mary Smith,Consumer,4444.45,558.37,26,2,Tier 1: Champions (High Value)
431,Michael Vance,Consumer,1034.89,298.62,9,1,Tier 3: Low Margin/Volume Drivers
432,Bruce Mcconnell,Consumer,1379.8,-308.37,7,0,Tier 4: Value Eroding / High Risk
433,Mary Smith,Corporate,5161.3,-474.13000000000005,23,0,Tier 4: Value Eroding / High Risk
434,Michael Torres,Consumer,3551.6200000000003,233.50000000000003,17,3,Tier 2: Core Accounts (Stable Value)
435,Joan Barr,Consumer,3969.62,267.15999999999997,17,3,Tier 2: Core Accounts (Stable Value)
436,Mary Smith,Corporate,4819.57,1317.37,22,2,Tier 1: Champions (High Value)
437,Cynthia Benjamin,Consumer,5264.5,314.54999999999995,24,2,Tier 1: Champions (High Value)
438,Diane Smith,Consumer,3259.62,418.48,14,3,Tier 2: Core Accounts (Stable Value)
439,Rose Delgado,Consumer,4534.66,1022.15,25,2,Tier 1: Champions (High Value)
440,Mary Skinner,Consumer,4404.59,348.21000000000004,17,2,Tier 1: Champions (High Value)
441,Aaron Riddle,Home Office,3394.7400000000002,-73.55000000000007,14,0,Tier 4: Value Eroding / High Risk
442,Mary Smith,Consumer,3909.52,445.81999999999994,20,3,Tier 2: Core Accounts (Stable Value)
443,Barbara Robinson,Corporate,3847.61,572.79,20,2,Tier 1: Champions (High Value)
444,Walter Lambert,Corporate,3409.5600000000004,1027.05,17,2,Tier 1: Champions (High Value)
445,Mary Smith,Corporate,3504.8,360.52,15,3,Tier 2: Core Accounts (Stable Value)
446,Scott Harris,Corporate,1999.72,273.52,12,3,Tier 2: Core Accounts (Stable Value)
447,Mary Nelson,Consumer,2905.63,464.51,13,3,Tier 2: Core Accounts (Stable Value)
448,Hannah Joseph,Consumer,509.84000000000003,196.45999999999998,4,1,Tier 3: Low Margin/Volume Drivers
449,Mary Smith,Consumer,1729.8899999999999,398.03999999999996,9,3,Tier 2: Core Accounts (Stable Value)
450,Kathryn Carter,Home Office,6821.18,889.21,34,2,Tier 1: Champions (High Value)
451,Mary Baldwin,Consumer,1699.8400000000001,462.26,6,3,Tier 2: Core Accounts (Stable Value)
452,Carl Smith,Home Office,4663.36,611.95,25,2,Tier 1: Champions (High Value)
453,Mary Glenn,Corporate,3024.67,542.5,17,3,Tier 2: Core Accounts (Stable Value)
454,Robert Fitzpatrick,Consumer,2594.84,-209.24,18,0,Tier 4: Value Eroding / High Risk
455,Jeffrey Smith,Consumer,5169.39,329.97,25,2,Tier 1: Champions (High Value)
456,Douglas Turner,Consumer,1039.87,-444.0400000000001,6,0,Tier 4: Value Eroding / High Risk
457,Mary Smith,Home Office,3255.69,266.24,18,3,Tier 2: Core Accounts (Stable Value)
458,Charles Spencer,Consumer,3099.62,482.92999999999995,17,3,Tier 2: Core Accounts (Stable Value)
459,Sean Smith,Home Office,1249.89,440.97,5,3,Tier 2: Core Accounts (Stable Value)
460,Vincent Willis,Home Office,1883.75,488.67,11,3,Tier 2: Core Accounts (Stable Value)
461,Mary Smith,Consumer,1914.76,-198.58000000000004,12,0,Tier 4: Value Eroding / High Risk
462,Sean Skinner,Corporate,2039.7800000000002,-280.46000000000004,10,0,Tier 4: Value Eroding / High Risk
463,Harry Smith,Corporate,3167.61,179.62,17,3,Tier 2: Core Accounts (Stable Value)
464,Mary Mcintyre,Consumer,2095.73,354.78,13,3,Tier 2: Core Accounts (Stable Value)
465,Shawn Smith,Consumer,4849.41,605.4000000000001,24,2,Tier 1: Champions (High Value)
466,Mary Savage,Corporate,869.9300000000001,121.00999999999999,5,1,Tier 3: Low Margin/Volume Drivers
467,James Smith,Consumer,5002.52,580.49,23,2,Tier 1: Champions (High Value)
468,Mary Stone,Consumer,7211.27,577.17,32,2,Tier 1: Champions (High Value)
470,Mary Cannon,Consumer,929.87,332.07,4,1,Tier 3: Low Margin/Volume Drivers
471,Helen Smith,Home Office,2789.74,748.13,10,3,Tier 2: Core Accounts (Stable Value)
472,Mary Schultz,Consumer,2069.8,-441.5,9,0,Tier 4: Value Eroding / High Risk
473,Jason Smith,Corporate,3558.7,1136.44,15,2,Tier 1: Champions (High Value)
474,Mary Patton,Consumer,1955.74,508.81,11,3,Tier 2: Core Accounts (Stable Value)
475,Brittany Gibbs,Consumer,2195.7200000000003,333.01,14,3,Tier 2: Core Accounts (Stable Value)
476,Mary Carey,Corporate,1669.8600000000001,460.52,7,3,Tier 2: Core Accounts (Stable Value)
477,Dylan Smith,Corporate,2729.7400000000002,261.57,12,3,Tier 2: Core Accounts (Stable Value)
478,Mary Porter,Corporate,3694.57,708.78,20,2,Tier 1: Champions (High Value)
479,Christopher Curtis,Consumer,1549.73,191.02,6,3,Tier 2: Core Accounts (Stable Value)
480,Mary Smith,Consumer,1359.91,-110.66000000000003,6,1,Tier 3: Low Margin/Volume Drivers
481,Ann Jackson,Consumer,3987.63,91.86000000000003,19,3,Tier 2: Core Accounts (Stable Value)
482,Megan Moreno,Consumer,5379.36,1182.74,27,2,Tier 1: Champions (High Value)
483,Mary Smith,Consumer,4686.46,937.0,25,2,Tier 1: Champions (High Value)
484,Shirley Richardson,Consumer,1899.8,-290.92,8,0,Tier 4: Value Eroding / High Risk
485,Mary George,Consumer,799.96,186.57999999999998,3,1,Tier 3: Low Margin/Volume Drivers
486,John Smith,Home Office,3144.57,-18.689999999999998,19,0,Tier 4: Value Eroding / High Risk
487,Kenneth Brown,Consumer,3683.4900000000002,802.23,21,2,Tier 1: Champions (High Value)
488,Mary Dougherty,Consumer,1965.72,428.51,13,3,Tier 2: Core Accounts (Stable Value)
489,William Smith,Corporate,2029.76,571.28,11,3,Tier 2: Core Accounts (Stable Value)
490,Sandra Brown,Corporate,3579.56,637.64,16,2,Tier 1: Champions (High Value)
491,Debra Smith,Home Office,1919.8400000000001,361.83,7,3,Tier 2: Core Accounts (Stable Value)
492,Mary Mckinney,Consumer,2519.7400000000002,577.22,14,3,Tier 2: Core Accounts (Stable Value)
493,Joseph Smith,Consumer,649.91,182.38,4,1,Tier 3: Low Margin/Volume Drivers
494,Mary Stanton,Consumer,4109.5,750.36,23,2,Tier 1: Champions (High Value)
495,Marilyn Smith,Corporate,2929.67,312.02,16,3,Tier 2: Core Accounts (Stable Value)
496,Mary Allen,Corporate,2917.76,553.88,13,3,Tier 2: Core Accounts (Stable Value)
497,Amanda Odonnell,Corporate,1989.73,549.53,9,3,Tier 2: Core Accounts (Stable Value)
498,Kyle Smith,Home Office,2379.55,363.47,11,3,Tier 2: Core Accounts (Stable Value)
499,Mary York,Home Office,2257.62,146.35,13,3,Tier 2: Core Accounts (Stable Value)
500,Nicholas Smith,Consumer,1644.6299999999999,-871.8100000000001,10,0,Tier 4: Value Eroding / High Risk
501,Mary Harvey,Consumer,1629.77,211.51000000000002,7,3,Tier 2: Core Accounts (Stable Value)
502,Jennifer May,Home Office,5269.29,941.27,29,2,Tier 1: Champions (High Value)
503,Rachel Smith,Consumer,3049.66,-421.14,15,0,Tier 4: Value Eroding / High Risk
504,Cheryl Livingston,Consumer,2309.69,363.38,11,3,Tier 2: Core Accounts (Stable Value)
505,Mary Smith,Corporate,2719.76,-378.4,13,0,Tier 4: Value Eroding / High Risk
506,Richard Holloway,Consumer,1179.77,49.66999999999999,7,1,Tier 3: Low Margin/Volume Drivers
507,Steven Smith,Consumer,2229.77,150.28,9,3,Tier 2: Core Accounts (Stable Value)
508,Ronald Medina,Consumer,2569.64,566.8299999999999,13,3,Tier 2: Core Accounts (Stable Value)
509,Mary Smith,Consumer,2349.68,347.98,13,3,Tier 2: Core Accounts (Stable Value)
510,Joseph Holt,Home Office,3871.71,798.07,16,2,Tier 1: Champions (High Value)
511,Doris Smith,Consumer,3495.73,767.95,15,2,Tier 1: Champions (High Value)
512,Mary Harris,Consumer,4424.57,624.79,20,2,Tier 1: Champions (High Value)
513,Tyler Smith,Home Office,893.9000000000001,282.04,5,1,Tier 3: Low Margin/Volume Drivers
514,Mary Johnson,Corporate,4727.37,914.6,25,2,Tier 1: Champions (High Value)
515,Helen Poole,Consumer,2699.71,466.79,13,3,Tier 2: Core Accounts (Stable Value)
516,Mary Smith,Corporate,2329.85,451.03,13,3,Tier 2: Core Accounts (Stable Value)
517,John Russell,Corporate,3947.46,463.12,24,2,Tier 1: Champions (High Value)
518,Elizabeth Smith,Corporate,2974.59,26.159999999999986,17,3,Tier 2: Core Accounts (Stable Value)
519,Hannah Ruiz,Home Office,329.98,21.319999999999993,3,1,Tier 3: Low Margin/Volume Drivers
520,Mary Reid,Consumer,1529.82,519.4499999999999,8,3,Tier 2: Core Accounts (Stable Value)
521,James Vaughn,Home Office,3609.7700000000004,1099.0,15,2,Tier 1: Champions (High Value)
522,William Smith,Consumer,1099.95,-8.199999999999996,6,1,Tier 3: Low Margin/Volume Drivers
523,Christopher Johnson,Consumer,2469.54,358.01,10,3,Tier 2: Core Accounts (Stable Value)
524,Catherine Cox,Corporate,2169.78,-972.0899999999999,11,0,Tier 4: Value Eroding / High Risk
